p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
265225,Madinat Al Mataar,1-0,,DWC-RC-60,,,,,,,,,,,,2424.47,5210000,Dubai World Central,,Government Authorities
273557,Madinat Al Mataar,10-0,,DWC-RC-83,,,,,,,,,,,,2586.97,5210000,Dubai World Central,,Government Authorities
10792654,Madinat Al Mataar,100-,,DWC-RG-76,,,,,,,,,,,,3333.94,5210000,Dubai World Central,,Government Authorities
10792682,Madinat Al Mataar,101-,,DWC-RG-75,,,,,,,,,,,,3129.12,5210000,Dubai World Central,,Government Authorities
10838010,Madinat Al Mataar,102-,,DWC-RB-48,,,,,,,,,,,,3165.6,5210000,Dubai World Central,,Government Authorities
10955873,Madinat Al Mataar,103-,,DWC-RB-56,,,,,,,,,,,,2790.95,5210713,Dubai World Central,,Government Authorities
10955957,Madinat Al Mataar,104-,,DWC-RB-27,,,,,,,,,,,,2299.75,5210676,Dubai World Central,,Government Authorities
10956022,Madinat Al Mataar,105-,,DWC-RA-35,,,,,,,,,,,,2693.34,5210632,Dubai World Central,,Government Authorities
10956075,Madinat Al Mataar,106-,,DWC-RA-31,,,,,,,,,,,,2818.43,5210631,Dubai World Central,,Government Authorities
11022506,Madinat Al Mataar,107-,,RF-46,,,,,,,,,,,,2150.13,5210000,Dubai World Central,,Government Authorities
11022691,Madinat Al Mataar,108-,,RF-47,,,,,,,,,,,,2105.99,5210000,Dubai World Central,,Government Authorities
11252828,Madinat Al Mataar,109-,,DWC-RC-17,,,,,,,,,,,,2710.49,5210000,Dubai World Central,,Government Authorities
273562,Madinat Al Mataar,11-0,,DWC-RD-16,,,,,,,,,,,,2325.33,5210000,Dubai World Central,,Government Authorities
11267166,Madinat Al Mataar,110-,,DWC-RC-77,,,,,,,,,,,,3860.63,5210000,Dubai World Central,,Government Authorities
11297581,Madinat Al Mataar,111-,,DWC-RB-42,,,,,,,,,,,,2321.91,,Dubai World Central,,Government Authorities
11615390,Madinat Al Mataar,112-,,DWC-RC-70,,,,,,,,,,,,2358.06,5210585,Dubai World Central,,Government Authorities
11640762,Madinat Al Mataar,113-,,DWC-RC-35,,,,,,,,,,,,3843.3,5210000,Dubai World Central,,Government Authorities
11714915,Madinat Al Mataar,114-,,DWC-RA-11,,,,,,,,,,,,2825.2,5210000,Dubai World Central,,Government Authorities
11716222,Madinat Al Mataar,115-,,DWC-RC-94,,,,,,,,,,,,2786.76,5210000,Dubai World Central,,Government Authorities
11786441,Madinat Al Mataar,116-,,DWC-RC-22,,,,,,,,,,,,2717.36,5210000,Dubai World Central,,Government Authorities
11875797,Madinat Al Mataar,117-,,DWC-RB-55,,,,,,,,,,,,2771.31,5210000,Dubai World Central,,Government Authorities
11966837,Madinat Al Mataar,118-,,DWC-RB-58,,,,,,,,,,,,2790.95,5210000,Dubai World Central,,Government Authorities
12053067,Madinat Al Mataar,119-,,DWC-RB-23,,,,,,,,,,,,2299.75,5210000,Dubai World Central,,Government Authorities
278039,Madinat Al Mataar,12-0,,DWC-RB-31,,,,,,,,,,,,2314.67,5210000,Dubai World Central,,Government Authorities
12053119,Madinat Al Mataar,120-,,DWC-RB-30,,,,,,,,,,,,2314.67,5210000,Dubai World Central,,Government Authorities
12201608,Madinat Al Mataar,121-,,DWC-RA-16,,,,,,,,,,,,2461.88,5210000,Dubai World Central,,Government Authorities
12476830,Madinat Al Mataar,122-,,DWC-RC-40,,,,,,,,,,,,2760.17,5210000,Dubai World Central,,Government Authorities
12476832,Madinat Al Mataar,123-,,DWC-RC-39,,,,,,,,,,,,2762.6,5210000,Dubai World Central,,Government Authorities
12535440,Madinat Al Mataar,124-,,2nd Main Land For Dubai World Centra,,,,,,,,,,,,50289841.72,5210115,,,Industrial
12545391,Madinat Al Mataar,125-,,DWC-RC-48,,,,,,,,,,,,2234.87,5210000,Dubai World Central,,Government Authorities
12545554,Madinat Al Mataar,126-,,DWC-RC-88,,,,,,,,,,,,2586.97,5210000,Dubai World Central,Kappa Acca 3,Government Authorities
12545571,Madinat Al Mataar,127-,,DWC-RC-91,,,,,,,,,,,,2337.35,5210000,Dubai World Central,,Government Authorities
12583083,Madinat Al Mataar,128-,,DWC-RB-19,,,,,,,,,,,,2537.66,5210000,Dubai World Central,,Government Authorities
12585739,Madinat Al Mataar,129-,,DWC-RC-67,,,,,,,,,,,,2471.3,5210000,Dubai World Central,,Government Authorities
279095,Madinat Al Mataar,13-0,,DWC-RB-15,,,,,,,,,,,,3277.39,5210666,Dubai World Central,,Government Authorities
12680439,Madinat Al Mataar,130-,,DWC-RB-29,,,,,,,,,,,,2263.02,5210000,Dubai World Central,,Government Authorities
12993760,Madinat Al Mataar,131-,,DWC-RB-36,,,,,,,,,,,,2140.78,,Dubai World Central,,Government Authorities
13083342,Madinat Al Mataar,132-,,DWC-RC-58,,,,,,,,,,,,2420.95,5210000,Dubai World Central,,Government Authorities
13083446,Madinat Al Mataar,133-,,DWC-RC-11,,,,,,,,,,,,2987.62,5210000,Dubai World Central,,Government Authorities
13121107,Madinat Al Mataar,134-,,DWC-RD-18,,,,,,,,,,,,2574.35,5210001,Dubai World Central,,Government Authorities
13144042,Madinat Al Mataar,135-,,DWC-RG-21,,,,,,,,,,,,2240.67,5210000,Dubai World Central,,Government Authorities
14050590,Madinat Al Mataar,136-,,DWC-RC-43,,,,,,,,,,,,2592.72,5210000,Dubai World Central,,Government Authorities
14476294,Madinat Al Mataar,137-,,DWC-RG-54,,,,,,,,,,,,2109.17,5210000,Dubai World Central,,Government Authorities
14804176,Madinat Al Mataar,138-,,DWC-RD-25,,,,,,,,,,,,2369.45,5210000,Dubai World Central,,Government Authorities
15025456,Madinat Al Mataar,139-,,DWC-RG-49,,,,,,,,,,,,2443.55,5210001,Dubai World Central,,Government Authorities
282870,Madinat Al Mataar,14-0,,DWC-RC-95,,,,,,,,,,,,10500.0,5210000,Dubai World Central,,Government Authorities
15025565,Madinat Al Mataar,140-,,DWC-RG-48,,,,,,,,,,,,2254.11,5210000,Dubai World Central,,Government Authorities
15025739,Madinat Al Mataar,141-,,DWC-RG-52,,,,,,,,,,,,2681.52,5210000,Dubai World Central,,Government Authorities
15025868,Madinat Al Mataar,142-,,DWC-RG-50,,,,,,,,,,,,2563.13,5210001,Dubai World Central,,Government Authorities
16439381,Madinat Al Mataar,143-,,DWC-RB-32,,,,,,,,,,,,2265.87,5210000,Dubai World Central,,Government Authorities
16439383,Madinat Al Mataar,144-,,DWC-RC-97,,,,,,,,,,,,2294.17,5210000,Dubai World Central,,Government Authorities
19448336,Madinat Al Mataar,145-,,DWC-RC-78,,,,,,,,,,,,3323.17,5210000,Dubai World Central,,Government Authorities
21084917,Madinat Al Mataar,146-,,DWC-AC4-43,,,,,,,,,,,,8500.22,5210000,,,Industrial
21084919,Madinat Al Mataar,147-,,DWC-AC4-44,,,,,,,,,,,,12810.62,5210000,,,Industrial
21084921,Madinat Al Mataar,148-,,DWC-AC4-42,,,,,,,,,,,,4593.79,5210000,,,Industrial
21084923,Madinat Al Mataar,149-,,DWC-WT-17,,,,,,,,,,,,15369.09,5210000,,,Industrial
287524,Madinat Al Mataar,15-0,,DWC-RG-67,,,,,,,,,,,,3814.86,5210000,Dubai World Central,,Government Authorities
21084925,Madinat Al Mataar,150-,,DWC-WT-18,,,,,,,,,,,,13988.58,5210000,,,Industrial
21527521,Madinat Al Mataar,151-,,DWC-RG-35,,,,,,,,,,,,2118.46,5210000,Dubai World Central,,Government Authorities
22985641,Madinat Al Mataar,152-,,DWC-RB-35,,,,,,,,,,,,2314.68,5210000,Dubai World Central,,Government Authorities
23420968,Madinat Al Mataar,153-,,DWC-RF-85,,,,,,,,,,,,3538.83,5210000,Dubai World Central,,Government Authorities
23676577,Madinat Al Mataar,154-,,DWC-RF-31,,,,,,,,,,,,2233.06,5210001,Dubai World Central,,Government Authorities
23677521,Madinat Al Mataar,155-,,DWC-RF-25,,,,,,,,,,,,1951.63,5210001,Dubai World Central,,Government Authorities
23678760,Madinat Al Mataar,156-,,DWC-RF-32,,,,,,,,,,,,2368.91,5210001,Dubai World Central,,Government Authorities
23704507,Madinat Al Mataar,157-,,DWC-RG-85,,,,,,,,,,,,3037.96,5210001,Dubai World Central,,Government Authorities
23742393,Madinat Al Mataar,158-,,DWC-RG-47,,,,,,,,,,,,2667.63,5210001,Dubai World Central,,Government Authorities
26767150,Madinat Al Mataar,159-,,DWC-OP-1,,,,,,,,,,,,69552.62,,Dubai World Central,,Government Authorities
287910,Madinat Al Mataar,16-0,,DWC-RD-15,,,,,,,,,,,,2157.74,,Dubai World Central,,Government Authorities
26767152,Madinat Al Mataar,160-,,DWC-OP-2,,,,,,,,,,,,25158.58,,Dubai World Central,,Government Authorities
26767154,Madinat Al Mataar,161-,,DWC-OP-3,,,,,,,,,,,,69552.62,,Dubai World Central,,Government Authorities
26767156,Madinat Al Mataar,162-,,,,,,,,,,,,,,69552.62,,Dubai World Central,,Government Authorities
26767158,Madinat Al Mataar,163-,,,,,,,,,,,,,,25158.58,,Dubai World Central,,Government Authorities
26767160,Madinat Al Mataar,164-,,,,,,,,,,,,,,69552.62,,Dubai World Central,,Government Authorities
24026667,Madinat Al Mataar,165-,,DWC-RC-41,,,,,,,,,,,,2706.63,,Dubai World Central,,Government Authorities
24026669,Madinat Al Mataar,166-,,DWC-RC-37,,,,,,,,,,,,3211.79,,Dubai World Central,,Government Authorities
24026671,Madinat Al Mataar,167-,,DWC-RB-66,,,,,,,,,,,,2790.95,,Dubai World Central,,Government Authorities
184104133,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-116,,,0.0,1,,,,,,,140.9,,Dubai World Central,,Government Authorities
184104134,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-118,,,0.0,1,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104136,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-117,,,0.0,1,,,,,,,137.5,,Dubai World Central,,Government Authorities
184104137,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-201,,,0.0,2,,,,,,,385.5,,Dubai World Central,,Government Authorities
184104139,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-118,,,0.0,1,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104140,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-202,,,0.0,2,,,,,,,384.5,,Dubai World Central,,Government Authorities
184104142,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-201,,,0.0,2,,,,,,,555.7,,Dubai World Central,,Government Authorities
184104143,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-203,,,0.0,2,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104145,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-202,,,0.0,2,,,,,,,566.9,,Dubai World Central,,Government Authorities
184104146,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-204,,,0.0,2,,,,,,,124.3,,Dubai World Central,,Government Authorities
184104148,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-203,,,0.0,2,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104149,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-205,,,0.0,2,,,,,,,120.3,,Dubai World Central,,Government Authorities
184104151,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-204,,,0.0,2,,,,,,,124.4,,Dubai World Central,,Government Authorities
184104152,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-206,,,0.0,2,,,,,,,118.8,,Dubai World Central,,Government Authorities
184104154,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-205,,,0.0,2,,,,,,,120.2,,Dubai World Central,,Government Authorities
184104155,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-207,,,0.0,2,,,,,,,120.2,,Dubai World Central,,Government Authorities
184104157,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-206,,,0.0,2,,,,,,,118.8,,Dubai World Central,,Government Authorities
184104158,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-208,,,0.0,2,,,,,,,124.4,,Dubai World Central,,Government Authorities
184104160,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-207,,,0.0,2,,,,,,,120.3,,Dubai World Central,,Government Authorities
184104161,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-209,,,0.0,2,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104163,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-208,,,0.0,2,,,,,,,124.3,,Dubai World Central,,Government Authorities
184104164,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-210,,,0.0,2,,,,,,,566.9,,Dubai World Central,,Government Authorities
184104166,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-209,,,0.0,2,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104167,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-211,,,0.0,2,,,,,,,555.6,,Dubai World Central,,Government Authorities
184104169,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-210,,,0.0,2,,,,,,,384.5,,Dubai World Central,,Government Authorities
184104170,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-212,,,0.0,2,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104185,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-217,,,0.0,2,,,,,,,137.5,,Dubai World Central,,Government Authorities
184104187,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-216,,,0.0,2,,,,,,,140.9,,Dubai World Central,,Government Authorities
184103906,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,,,,,,,,,,,,0.0,,Dubai World Central,,Government Authorities
184103909,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,,,,,,,,,,,,0.0,,Dubai World Central,,Government Authorities
184104047,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-001,,,0.0,G,,,,,,,82.7,,Dubai World Central,,Government Authorities
184104050,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-002,,,0.0,G,,,,,,,111.2,,Dubai World Central,,Government Authorities
184104052,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-001,,,0.0,G,,,,,,,110.1,,Dubai World Central,,Government Authorities
184104053,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-003,,,0.0,G,,,,,,,354.3,,Dubai World Central,,Government Authorities
184104055,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-002,,,0.0,G,,,,,,,84.2,,Dubai World Central,,Government Authorities
184104056,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-004,,,0.0,G,,,,,,,336.4,,Dubai World Central,,Government Authorities
184104057,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A3,,,,,,,,,,,,,0.0,,Dubai World Central,,Government Authorities
184104058,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-003,,,0.0,G,,,,,,,111.2,,Dubai World Central,,Government Authorities
184104059,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-005,,,0.0,G,,,,,,,111.2,,Dubai World Central,,Government Authorities
184104061,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-004,,,0.0,G,,,,,,,310.4,,Dubai World Central,,Government Authorities
184104062,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-006,,,0.0,G,,,,,,,112.4,,Dubai World Central,,Government Authorities
184104064,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-005,,,0.0,G,,,,,,,310.4,,Dubai World Central,,Government Authorities
184104065,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-007,,,0.0,G,,,,,,,111.2,,Dubai World Central,,Government Authorities
184104067,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-006,,,0.0,G,,,,,,,111.2,,Dubai World Central,,Government Authorities
184104068,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-008,,,0.0,G,,,,,,,310.4,,Dubai World Central,,Government Authorities
184104070,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-007,,,0.0,G,,,,,,,112.4,,Dubai World Central,,Government Authorities
184104071,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-009,,,0.0,G,,,,,,,310.4,,Dubai World Central,,Government Authorities
184104073,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-008,,,0.0,G,,,,,,,111.2,,Dubai World Central,,Government Authorities
184104074,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-010,,,0.0,G,,,,,,,111.2,,Dubai World Central,,Government Authorities
184104076,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-009,,,0.0,G,,,,,,,336.4,,Dubai World Central,,Government Authorities
184104077,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-011,,,0.0,G,,,,,,,84.2,,Dubai World Central,,Government Authorities
24026545,Madinat Al Mataar,168-,,DWC-OP-1,,,,,,,,,,,,69552.62,,Dubai World Central,,Government Authorities
184104229,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-312,,,0.0,3,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104230,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-314,,,0.0,3,,,,,,,140.9,,Dubai World Central,,Government Authorities
184104232,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-313,,,0.0,3,,,,,,,137.5,,Dubai World Central,,Government Authorities
184104233,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-315,,,0.0,3,,,,,,,142.0,,Dubai World Central,,Government Authorities
184104235,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-314,,,0.0,3,,,,,,,140.9,,Dubai World Central,,Government Authorities
184104236,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-316,,,0.0,3,,,,,,,140.9,,Dubai World Central,,Government Authorities
184104238,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-315,,,0.0,3,,,,,,,142.0,,Dubai World Central,,Government Authorities
184104239,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-317,,,0.0,3,,,,,,,137.5,,Dubai World Central,,Government Authorities
184104241,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-316,,,0.0,3,,,,,,,140.9,,Dubai World Central,,Government Authorities
184104242,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-318,,,0.0,3,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104244,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-317,,,0.0,3,,,,,,,137.5,,Dubai World Central,,Government Authorities
184104245,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-401,,,0.0,4,,,,,,,417.2,,Dubai World Central,,Government Authorities
184104247,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-318,,,0.0,3,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104248,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-402,,,0.0,4,,,,,,,416.2,,Dubai World Central,,Government Authorities
184104250,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-401,,,0.0,4,,,,,,,555.7,,Dubai World Central,,Government Authorities
184104251,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-403,,,0.0,4,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104253,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-402,,,0.0,4,,,,,,,566.9,,Dubai World Central,,Government Authorities
184104254,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-404,,,0.0,4,,,,,,,124.3,,Dubai World Central,,Government Authorities
184104256,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-403,,,0.0,4,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104257,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-405,,,0.0,4,,,,,,,120.3,,Dubai World Central,,Government Authorities
184104259,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-404,,,0.0,4,,,,,,,124.4,,Dubai World Central,,Government Authorities
184104260,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-406,,,0.0,4,,,,,,,118.8,,Dubai World Central,,Government Authorities
184104262,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-405,,,0.0,4,,,,,,,120.2,,Dubai World Central,,Government Authorities
184104263,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-407,,,0.0,4,,,,,,,120.2,,Dubai World Central,,Government Authorities
184104265,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-406,,,0.0,4,,,,,,,118.8,,Dubai World Central,,Government Authorities
184104266,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-408,,,0.0,4,,,,,,,124.4,,Dubai World Central,,Government Authorities
184104079,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-010,,,0.0,G,,,,,,,354.3,,Dubai World Central,,Government Authorities
184104080,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-012,,,0.0,G,,,,,,,110.1,,Dubai World Central,,Government Authorities
184104082,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-011,,,0.0,G,,,,,,,111.2,,Dubai World Central,,Government Authorities
184104083,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-101,,,0.0,1,,,,,,,369.8,,Dubai World Central,,Government Authorities
184104085,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-012,,,0.0,G,,,,,,,82.7,,Dubai World Central,,Government Authorities
184104086,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-102,,,0.0,1,,,,,,,368.6,,Dubai World Central,,Government Authorities
184104088,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-101,,,0.0,1,,,,,,,324.3,,Dubai World Central,,Government Authorities
184104089,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-103,,,0.0,1,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104091,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-102,,,0.0,1,,,,,,,385.9,,Dubai World Central,,Government Authorities
184104281,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-413,,,0.0,4,,,,,,,137.5,,Dubai World Central,,Government Authorities
184104283,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-412,,,0.0,4,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104092,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-104,,,0.0,1,,,,,,,124.3,,Dubai World Central,,Government Authorities
184104094,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-103,,,0.0,1,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104095,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-105,,,0.0,1,,,,,,,120.3,,Dubai World Central,,Government Authorities
184104097,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-104,,,0.0,1,,,,,,,124.4,,Dubai World Central,,Government Authorities
184104098,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-106,,,0.0,1,,,,,,,118.8,,Dubai World Central,,Government Authorities
184104100,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-105,,,0.0,1,,,,,,,120.2,,Dubai World Central,,Government Authorities
184104101,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-107,,,0.0,1,,,,,,,120.2,,Dubai World Central,,Government Authorities
184104103,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-106,,,0.0,1,,,,,,,118.8,,Dubai World Central,,Government Authorities
184104104,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-108,,,0.0,1,,,,,,,124.4,,Dubai World Central,,Government Authorities
184104106,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-107,,,0.0,1,,,,,,,120.3,,Dubai World Central,,Government Authorities
184104107,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-109,,,0.0,1,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104109,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-108,,,0.0,1,,,,,,,124.3,,Dubai World Central,,Government Authorities
184104110,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-110,,,0.0,1,,,,,,,385.9,,Dubai World Central,,Government Authorities
184104112,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-109,,,0.0,1,,,,,,,131.3,,Dubai World Central,,Government Authorities
184104113,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-111,,,0.0,1,,,,,,,324.3,,Dubai World Central,,Government Authorities
184104115,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-110,,,0.0,1,,,,,,,368.6,,Dubai World Central,,Government Authorities
184104116,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-112,,,0.0,1,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104118,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-111,,,0.0,1,,,,,,,369.8,,Dubai World Central,,Government Authorities
184104119,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-113,,,0.0,1,,,,,,,137.5,,Dubai World Central,,Government Authorities
184104121,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-112,,,0.0,1,,,,,,,131.9,,Dubai World Central,,Government Authorities
184104122,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-114,,,0.0,1,,,,,,,140.9,,Dubai World Central,,Government Authorities
184104124,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A2,,A2-113,,,0.0,1,,,,,,,137.5,,Dubai World Central,,Government Authorities
184104125,Madinat Al Mataar,168-,DUBAI SOUTH BUSINESS PARK  A1,,A1-115,,,0.0,1,,,,,,,142.0,,Dubai World Central,,Government Authorities
