p-number,location,unit,name,registration_number,unit_2,location_2,parking_number,location_3,floor,rooms_description,levels,shops,flats,offices,age,location_4,municipality_number,building,building_2,building_3
41839323,Wadi Al Safa 5,2101-,,VILLANOVA,,,,,,,,,,,,87342.78,,,Villanova Amaranta ,Commercial
43651126,Wadi Al Safa 5,2153-,,VILLANOVA-P1_001,,,,,,,,,,,,419.28,,,Villanova Amaranta ,Commercial
43651128,Wadi Al Safa 5,2154-,,VILLANOVA-P1_002,,,,,,,,,,,,384.16,,,Villanova Amaranta ,Commercial
43651130,Wadi Al Safa 5,2155-,,VILLANOVA-P1_003,,,,,,,,,,,,435.05,,,Villanova Amaranta ,Commercial
43651132,Wadi Al Safa 5,2156-,,VILLANOVA-P1_004,,,,,,,,,,,,457.09,,,Villanova Amaranta ,Commercial
43651134,Wadi Al Safa 5,2157-,,VILLANOVA-P1_005,,,,,,,,,,,,497.91,,,Villanova Amaranta ,Commercial
43651136,Wadi Al Safa 5,2158-,,VILLANOVA-P1_006,,,,,,,,,,,,473.42,,,Villanova Amaranta ,Commercial
43651138,Wadi Al Safa 5,2159-,,VILLANOVA-P1_007,,,,,,,,,,,,325.29,,,Villanova Amaranta ,Commercial
43651140,Wadi Al Safa 5,2160-,,VILLANOVA-P1_008,,,,,,,,,,,,325.0,,,Villanova Amaranta ,Commercial
43651142,Wadi Al Safa 5,2161-,,VILLANOVA-P1_009,,,,,,,,,,,,325.0,,,Villanova Amaranta ,Commercial
43651144,Wadi Al Safa 5,2162-,,VILLANOVA-P1_010,,,,,,,,,,,,325.0,,,Villanova Amaranta ,Commercial
43651146,Wadi Al Safa 5,2163-,,VILLANOVA-P1_011,,,,,,,,,,,,399.99,,,Villanova Amaranta ,Commercial
43651148,Wadi Al Safa 5,2164-,,VILLANOVA-P1_012,,,,,,,,,,,,400.01,,,Villanova Amaranta ,Commercial
43651150,Wadi Al Safa 5,2165-,,VILLANOVA-P1_013,,,,,,,,,,,,400.01,,,Villanova Amaranta ,Commercial
43651152,Wadi Al Safa 5,2166-,,VILLANOVA-P1_014,,,,,,,,,,,,400.0,,,Villanova Amaranta ,Commercial
43651154,Wadi Al Safa 5,2167-,,VILLANOVA-P1_015,,,,,,,,,,,,325.0,,,Villanova Amaranta ,Commercial
43651156,Wadi Al Safa 5,2168-,,VILLANOVA-P1_016,,,,,,,,,,,,325.01,,,Villanova Amaranta ,Commercial
43651158,Wadi Al Safa 5,2169-,,VILLANOVA-P1_017,,,,,,,,,,,,324.99,,,Villanova Amaranta ,Commercial
43651160,Wadi Al Safa 5,2170-,,VILLANOVA-P1_018,,,,,,,,,,,,324.99,,,Villanova Amaranta ,Commercial
43651162,Wadi Al Safa 5,2171-,,VILLANOVA-P1_019,,,,,,,,,,,,400.0,,,Villanova Amaranta ,Commercial
43651164,Wadi Al Safa 5,2172-,,VILLANOVA-P1_020,,,,,,,,,,,,400.0,,,Villanova Amaranta ,Commercial
43651166,Wadi Al Safa 5,2173-,,VILLANOVA-P1_021,,,,,,,,,,,,400.0,,,Villanova Amaranta ,Commercial
43651168,Wadi Al Safa 5,2174-,,VILLANOVA-P1_022,,,,,,,,,,,,325.01,,,Villanova Amaranta ,Commercial
43651170,Wadi Al Safa 5,2175-,,VILLANOVA-P1_023,,,,,,,,,,,,401.57,,,Villanova Amaranta ,Commercial
43651172,Wadi Al Safa 5,2176-,,VILLANOVA-P1_024,,,,,,,,,,,,329.08,,,Villanova Amaranta ,Commercial
43651174,Wadi Al Safa 5,2177-,,VILLANOVA-P1_025,,,,,,,,,,,,328.69,,,Villanova Amaranta ,Commercial
43651176,Wadi Al Safa 5,2178-,,VILLANOVA-P1_026,,,,,,,,,,,,327.91,,,Villanova Amaranta ,Commercial
43651178,Wadi Al Safa 5,2179-,,VILLANOVA-P1_027,,,,,,,,,,,,325.0,,,Villanova Amaranta ,Commercial
43651180,Wadi Al Safa 5,2180-,,VILLANOVA-P1_028,,,,,,,,,,,,324.99,,,Villanova Amaranta ,Commercial
43651182,Wadi Al Safa 5,2181-,,VILLANOVA-P1_029,,,,,,,,,,,,399.99,,,Villanova Amaranta ,Commercial
43651184,Wadi Al Safa 5,2182-,,VILLANOVA-P1_030,,,,,,,,,,,,400.01,,,Villanova Amaranta ,Commercial
43651186,Wadi Al Safa 5,2183-,,VILLANOVA-P1_031,,,,,,,,,,,,400.0,,,Villanova Amaranta ,Commercial
43651188,Wadi Al Safa 5,2184-,,VILLANOVA-P1_032,,,,,,,,,,,,324.99,,,Villanova Amaranta ,Commercial
43651190,Wadi Al Safa 5,2185-,,VILLANOVA-P1_033,,,,,,,,,,,,324.99,,,Villanova Amaranta ,Commercial
43651192,Wadi Al Safa 5,2186-,,VILLANOVA-P1_034,,,,,,,,,,,,325.22,,,Villanova Amaranta ,Commercial
43651194,Wadi Al Safa 5,2187-,,VILLANOVA-P1_035,,,,,,,,,,,,329.23,,,Villanova Amaranta ,Commercial
43651196,Wadi Al Safa 5,2188-,,VILLANOVA-P1_036,,,,,,,,,,,,333.51,,,Villanova Amaranta ,Commercial
43651198,Wadi Al Safa 5,2189-,,VILLANOVA-P1_037,,,,,,,,,,,,410.49,,,Villanova Amaranta ,Commercial
43651200,Wadi Al Safa 5,2190-,,VILLANOVA-P1_038,,,,,,,,,,,,410.47,,,Villanova Amaranta ,Commercial
43651202,Wadi Al Safa 5,2191-,,VILLANOVA-P1_039,,,,,,,,,,,,410.47,,,Villanova Amaranta ,Commercial
43651204,Wadi Al Safa 5,2192-,,VILLANOVA-P1_040,,,,,,,,,,,,324.96,,,Villanova Amaranta ,Commercial
43651206,Wadi Al Safa 5,2193-,,VILLANOVA-P1_041,,,,,,,,,,,,399.96,,,Villanova Amaranta ,Commercial
43651208,Wadi Al Safa 5,2194-,,VILLANOVA-P1_042,,,,,,,,,,,,399.94,,,Villanova Amaranta ,Commercial
43651210,Wadi Al Safa 5,2195-,,VILLANOVA-P1_043,,,,,,,,,,,,329.85,,,Villanova Amaranta ,Commercial
43651212,Wadi Al Safa 5,2196-,,VILLANOVA-P1_044,,,,,,,,,,,,364.13,,,Villanova Amaranta ,Commercial
43651214,Wadi Al Safa 5,2197-,,VILLANOVA-P1_045,,,,,,,,,,,,399.96,,,Villanova Amaranta ,Commercial
43651216,Wadi Al Safa 5,2198-,,VILLANOVA-P1_046,,,,,,,,,,,,399.96,,,Villanova Amaranta ,Commercial
43651218,Wadi Al Safa 5,2199-,,VILLANOVA-P1_047,,,,,,,,,,,,364.29,,,Villanova Amaranta ,Commercial
43651220,Wadi Al Safa 5,2200-,,VILLANOVA-P1_048,,,,,,,,,,,,363.5,,,Villanova Amaranta ,Commercial
43651222,Wadi Al Safa 5,2201-,,VILLANOVA-P1_049,,,,,,,,,,,,399.75,,,Villanova Amaranta ,Commercial
43654512,Wadi Al Safa 5,2202-,,VILLANOVA-P1_050,,,,,,,,,,,,403.85,,,Villanova Amaranta ,Commercial
43654514,Wadi Al Safa 5,2203-,,VILLANOVA-P1_051,,,,,,,,,,,,359.51,,,Villanova Amaranta ,Commercial
43654516,Wadi Al Safa 5,2204-,,VILLANOVA-P1_052,,,,,,,,,,,,345.17,,,Villanova Amaranta ,Commercial
43654518,Wadi Al Safa 5,2205-,,VILLANOVA-P1_053,,,,,,,,,,,,399.99,,,Villanova Amaranta ,Commercial
43654520,Wadi Al Safa 5,2206-,,VILLANOVA-P1_054,,,,,,,,,,,,400.0,,,Villanova Amaranta ,Commercial
43654522,Wadi Al Safa 5,2207-,,VILLANOVA-P1_055,,,,,,,,,,,,342.38,,,Villanova Amaranta ,Commercial
43654524,Wadi Al Safa 5,2208-,,VILLANOVA-P1_056,,,,,,,,,,,,367.39,,,Villanova Amaranta ,Commercial
43654526,Wadi Al Safa 5,2209-,,VILLANOVA-P1_057,,,,,,,,,,,,399.99,,,Villanova Amaranta ,Commercial
43654528,Wadi Al Safa 5,2210-,,VILLANOVA-P1_058,,,,,,,,,,,,400.01,,,Villanova Amaranta ,Commercial
43654530,Wadi Al Safa 5,2211-,,VILLANOVA-P1_059,,,,,,,,,,,,367.38,,,Villanova Amaranta ,Commercial
43654532,Wadi Al Safa 5,2212-,,VILLANOVA-P1_060,,,,,,,,,,,,367.39,,,Villanova Amaranta ,Commercial
43654534,Wadi Al Safa 5,2213-,,VILLANOVA-P1_061,,,,,,,,,,,,400.01,,,Villanova Amaranta ,Commercial
43654536,Wadi Al Safa 5,2214-,,VILLANOVA-P1_062,,,,,,,,,,,,400.0,,,Villanova Amaranta ,Commercial
43654538,Wadi Al Safa 5,2215-,,VILLANOVA-P1_063,,,,,,,,,,,,367.38,,,Villanova Amaranta ,Commercial
43654540,Wadi Al Safa 5,2216-,,VILLANOVA-P1_064,,,,,,,,,,,,333.0,,,Villanova Amaranta ,Commercial
43654542,Wadi Al Safa 5,2217-,,VILLANOVA-P1_065,,,,,,,,,,,,399.99,,,Villanova Amaranta ,Commercial
43654544,Wadi Al Safa 5,2218-,,VILLANOVA-P1_066,,,,,,,,,,,,440.65,,,Villanova Amaranta ,Commercial
43654546,Wadi Al Safa 5,2219-,,VILLANOVA-P1_067,,,,,,,,,,,,395.93,,,Villanova Amaranta ,Commercial
43654548,Wadi Al Safa 5,2220-,,VILLANOVA-P1_068,,,,,,,,,,,,3412.41,,,Villanova Amaranta ,Commercial
43654550,Wadi Al Safa 5,2221-,,VILLANOVA-P1_069,,,,,,,,,,,,2090.52,,,Villanova Amaranta ,Commercial
43654552,Wadi Al Safa 5,2222-,,VILLANOVA-P1_070,,,,,,,,,,,,2090.49,,,Villanova Amaranta ,Commercial
43654554,Wadi Al Safa 5,2223-,,VILLANOVA-P1_071,,,,,,,,,,,,2090.52,,,Villanova Amaranta ,Commercial
51422710,Wadi Al Safa 5,2224-,,,,,,0.0,2.0,3 B/R,,,,,,177.81,,,Villanova Amaranta ,Commercial
51422588,Wadi Al Safa 5,2224-,,,,,,0.0,2.0,3 B/R,,,,,,177.44,,,Villanova Amaranta ,Commercial
51422466,Wadi Al Safa 5,2224-,,,,,,0.0,2.0,3 B/R,,,,,,192.26,,,Villanova Amaranta ,Commercial
51421978,Wadi Al Safa 5,2224-,,,,,,0.0,2.0,3 B/R,,,,,,177.45,,,Villanova Amaranta ,Commercial
51421856,Wadi Al Safa 5,2224-,,,,,,0.0,2.0,3 B/R,,,,,,149.01,,,Villanova Amaranta ,Commercial
51422100,Wadi Al Safa 5,2224-,,,,,,0.0,2.0,3 B/R,,,,,,192.24,,,Villanova Amaranta ,Commercial
43654556,Wadi Al Safa 5,2224-,,VILLANOVA-P1_072,,,,,,,,,,,,2090.49,,,Villanova Amaranta ,Commercial
51422222,Wadi Al Safa 5,2224-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51422344,Wadi Al Safa 5,2224-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51423076,Wadi Al Safa 5,2225-,,,,,,0.0,2.0,3 B/R,,,,,,192.25,,,Villanova Amaranta ,Commercial
51423198,Wadi Al Safa 5,2225-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51423320,Wadi Al Safa 5,2225-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
43654558,Wadi Al Safa 5,2225-,,VILLANOVA-P1_073,,,,,,,,,,,,2090.51,,,Villanova Amaranta ,Commercial
51423686,Wadi Al Safa 5,2225-,,,,,,0.0,2.0,3 B/R,,,,,,177.81,,,Villanova Amaranta ,Commercial
51423564,Wadi Al Safa 5,2225-,,,,,,0.0,2.0,3 B/R,,,,,,177.44,,,Villanova Amaranta ,Commercial
51423442,Wadi Al Safa 5,2225-,,,,,,0.0,2.0,3 B/R,,,,,,192.25,,,Villanova Amaranta ,Commercial
51422954,Wadi Al Safa 5,2225-,,,,,,0.0,2.0,3 B/R,,,,,,177.44,,,Villanova Amaranta ,Commercial
51422832,Wadi Al Safa 5,2225-,,,,,,0.0,2.0,3 B/R,,,,,,148.99,,,Villanova Amaranta ,Commercial
51424296,Wadi Al Safa 5,2226-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51424174,Wadi Al Safa 5,2226-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51424052,Wadi Al Safa 5,2226-,,,,,,0.0,2.0,3 B/R,,,,,,192.2,,,Villanova Amaranta ,Commercial
51423930,Wadi Al Safa 5,2226-,,,,,,0.0,2.0,3 B/R,,,,,,177.38,,,Villanova Amaranta ,Commercial
51423808,Wadi Al Safa 5,2226-,,,,,,0.0,2.0,3 B/R,,,,,,148.99,,,Villanova Amaranta ,Commercial
43654560,Wadi Al Safa 5,2226-,,VILLANOVA-P1_074,,,,,,,,,,,,2090.55,,,Villanova Amaranta ,Commercial
51424662,Wadi Al Safa 5,2226-,,,,,,0.0,2.0,3 B/R,,,,,,177.81,,,Villanova Amaranta ,Commercial
51424540,Wadi Al Safa 5,2226-,,,,,,0.0,2.0,3 B/R,,,,,,177.44,,,Villanova Amaranta ,Commercial
51424418,Wadi Al Safa 5,2226-,,,,,,0.0,2.0,3 B/R,,,,,,192.25,,,Villanova Amaranta ,Commercial
43654562,Wadi Al Safa 5,2227-,,VILLANOVA-P1_075,,,,,,,,,,,,2295.05,,,Villanova Amaranta ,Commercial
51425638,Wadi Al Safa 5,2227-,,,,,,0.0,2.0,3 B/R,,,,,,180.58,,,Villanova Amaranta ,Commercial
51425516,Wadi Al Safa 5,2227-,,,,,,0.0,2.0,3 B/R,,,,,,179.42,,,Villanova Amaranta ,Commercial
51424784,Wadi Al Safa 5,2227-,,,,,,0.0,2.0,3 B/R,,,,,,145.03,,,Villanova Amaranta ,Commercial
51425394,Wadi Al Safa 5,2227-,,,,,,0.0,2.0,3 B/R,,,,,,190.24,,,Villanova Amaranta ,Commercial
51425028,Wadi Al Safa 5,2227-,,,,,,0.0,2.0,3 B/R,,,,,,187.68,,,Villanova Amaranta ,Commercial
51425150,Wadi Al Safa 5,2227-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51425272,Wadi Al Safa 5,2227-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51424906,Wadi Al Safa 5,2227-,,,,,,0.0,2.0,3 B/R,,,,,,171.14,,,Villanova Amaranta ,Commercial
51426004,Wadi Al Safa 5,2228-,,,,,,0.0,2.0,3 B/R,,,,,,194.42,,,Villanova Amaranta ,Commercial
43654564,Wadi Al Safa 5,2228-,,VILLANOVA-P1_076,,,,,,,,,,,,2341.56,,,Villanova Amaranta ,Commercial
51426614,Wadi Al Safa 5,2228-,,,,,,0.0,2.0,3 B/R,,,,,,180.7,,,Villanova Amaranta ,Commercial
51426492,Wadi Al Safa 5,2228-,,,,,,0.0,2.0,3 B/R,,,,,,180.44,,,Villanova Amaranta ,Commercial
51426370,Wadi Al Safa 5,2228-,,,,,,0.0,2.0,3 B/R,,,,,,192.61,,,Villanova Amaranta ,Commercial
51426248,Wadi Al Safa 5,2228-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51426126,Wadi Al Safa 5,2228-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51425882,Wadi Al Safa 5,2228-,,,,,,0.0,2.0,3 B/R,,,,,,180.46,,,Villanova Amaranta ,Commercial
51425760,Wadi Al Safa 5,2228-,,,,,,0.0,2.0,3 B/R,,,,,,151.06,,,Villanova Amaranta ,Commercial
51427590,Wadi Al Safa 5,2229-,,,,,,0.0,2.0,3 B/R,,,,,,183.12,,,Villanova Amaranta ,Commercial
51427102,Wadi Al Safa 5,2229-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51426980,Wadi Al Safa 5,2229-,,,,,,0.0,2.0,3 B/R,,,,,,197.7,,,Villanova Amaranta ,Commercial
51426858,Wadi Al Safa 5,2229-,,,,,,0.0,2.0,3 B/R,,,,,,185.47,,,Villanova Amaranta ,Commercial
51427468,Wadi Al Safa 5,2229-,,,,,,0.0,2.0,3 B/R,,,,,,185.54,,,Villanova Amaranta ,Commercial
51426736,Wadi Al Safa 5,2229-,,,,,,0.0,2.0,3 B/R,,,,,,154.22,,,Villanova Amaranta ,Commercial
51427224,Wadi Al Safa 5,2229-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51427346,Wadi Al Safa 5,2229-,,,,,,0.0,2.0,3 B/R,,,,,,196.33,,,Villanova Amaranta ,Commercial
43654566,Wadi Al Safa 5,2229-,,VILLANOVA-P1_077,,,,,,,,,,,,2144.52,,,Villanova Amaranta ,Commercial
43654568,Wadi Al Safa 5,2230-,,VILLANOVA-P1_078,,,,,,,,,,,,2165.8,,,Villanova Amaranta ,Commercial
51428566,Wadi Al Safa 5,2230-,,,,,,0.0,2.0,3 B/R,,,,,,182.25,,,Villanova Amaranta ,Commercial
51428444,Wadi Al Safa 5,2230-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51428322,Wadi Al Safa 5,2230-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51427712,Wadi Al Safa 5,2230-,,,,,,0.0,2.0,3 B/R,,,,,,154.34,,,Villanova Amaranta ,Commercial
51428078,Wadi Al Safa 5,2230-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51427956,Wadi Al Safa 5,2230-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51427834,Wadi Al Safa 5,2230-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51428200,Wadi Al Safa 5,2230-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
43654570,Wadi Al Safa 5,2231-,,VILLANOVA-P1_079,,,,,,,,,,,,2181.58,,,Villanova Amaranta ,Commercial
51429542,Wadi Al Safa 5,2231-,,,,,,0.0,2.0,3 B/R,,,,,,182.25,,,Villanova Amaranta ,Commercial
51429420,Wadi Al Safa 5,2231-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51429298,Wadi Al Safa 5,2231-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51429176,Wadi Al Safa 5,2231-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51429054,Wadi Al Safa 5,2231-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51428932,Wadi Al Safa 5,2231-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51428810,Wadi Al Safa 5,2231-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51428688,Wadi Al Safa 5,2231-,,,,,,0.0,2.0,3 B/R,,,,,,154.29,,,Villanova Amaranta ,Commercial
43654572,Wadi Al Safa 5,2232-,,VILLANOVA-P1_080,,,,,,,,,,,,2189.59,,,Villanova Amaranta ,Commercial
43654574,Wadi Al Safa 5,2233-,,VILLANOVA-P1_081,,,,,,,,,,,,2188.46,,,Villanova Amaranta ,Commercial
51432470,Wadi Al Safa 5,2234-,,,,,,0.0,2.0,3 B/R,,,,,,182.25,,,Villanova Amaranta ,Commercial
51432104,Wadi Al Safa 5,2234-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51431616,Wadi Al Safa 5,2234-,,,,,,0.0,2.0,3 B/R,,,,,,154.29,,,Villanova Amaranta ,Commercial
51431738,Wadi Al Safa 5,2234-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51431860,Wadi Al Safa 5,2234-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51431982,Wadi Al Safa 5,2234-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51432348,Wadi Al Safa 5,2234-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51432226,Wadi Al Safa 5,2234-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
43654576,Wadi Al Safa 5,2234-,,VILLANOVA-P1_082,,,,,,,,,,,,2179.27,,,Villanova Amaranta ,Commercial
51433324,Wadi Al Safa 5,2235-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51433446,Wadi Al Safa 5,2235-,,,,,,0.0,2.0,3 B/R,,,,,,182.25,,,Villanova Amaranta ,Commercial
43654578,Wadi Al Safa 5,2235-,,VILLANOVA-P1_083,,,,,,,,,,,,2162.11,,,Villanova Amaranta ,Commercial
51432592,Wadi Al Safa 5,2235-,,,,,,0.0,2.0,3 B/R,,,,,,154.29,,,Villanova Amaranta ,Commercial
51432714,Wadi Al Safa 5,2235-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51432836,Wadi Al Safa 5,2235-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51432958,Wadi Al Safa 5,2235-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51433080,Wadi Al Safa 5,2235-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51433202,Wadi Al Safa 5,2235-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51433690,Wadi Al Safa 5,2236-,,,,,,0.0,2.0,3 B/R,,,,,,184.71,,,Villanova Amaranta ,Commercial
51433812,Wadi Al Safa 5,2236-,,,,,,0.0,2.0,3 B/R,,,,,,197.21,,,Villanova Amaranta ,Commercial
51433934,Wadi Al Safa 5,2236-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51434056,Wadi Al Safa 5,2236-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51434178,Wadi Al Safa 5,2236-,,,,,,0.0,2.0,3 B/R,,,,,,195.84,,,Villanova Amaranta ,Commercial
51434300,Wadi Al Safa 5,2236-,,,,,,0.0,2.0,3 B/R,,,,,,184.54,,,Villanova Amaranta ,Commercial
51434422,Wadi Al Safa 5,2236-,,,,,,0.0,2.0,3 B/R,,,,,,182.25,,,Villanova Amaranta ,Commercial
51433568,Wadi Al Safa 5,2236-,,,,,,0.0,2.0,3 B/R,,,,,,153.74,,,Villanova Amaranta ,Commercial
43654580,Wadi Al Safa 5,2236-,,VILLANOVA-P1_084,,,,,,,,,,,,2139.58,,,Villanova Amaranta ,Commercial
51434544,Wadi Al Safa 5,2237-,,,,,,0.0,2.0,3 B/R,,,,,,151.39,,,Villanova Amaranta ,Commercial
51434666,Wadi Al Safa 5,2237-,,,,,,0.0,2.0,3 B/R,,,,,,181.07,,,Villanova Amaranta ,Commercial
51434788,Wadi Al Safa 5,2237-,,,,,,0.0,2.0,3 B/R,,,,,,196.65,,,Villanova Amaranta ,Commercial
51434910,Wadi Al Safa 5,2237-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51435032,Wadi Al Safa 5,2237-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51435154,Wadi Al Safa 5,2237-,,,,,,0.0,2.0,3 B/R,,,,,,192.94,,,Villanova Amaranta ,Commercial
43654582,Wadi Al Safa 5,2237-,,VILLANOVA-P1_085,,,,,,,,,,,,2198.14,,,Villanova Amaranta ,Commercial
51435276,Wadi Al Safa 5,2237-,,,,,,0.0,2.0,3 B/R,,,,,,180.97,,,Villanova Amaranta ,Commercial
51435398,Wadi Al Safa 5,2237-,,,,,,0.0,2.0,3 B/R,,,,,,181.03,,,Villanova Amaranta ,Commercial
43654584,Wadi Al Safa 5,2238-,,VILLANOVA-P1_086,,,,,,,,,,,,2143.43,,,Villanova Amaranta ,Commercial
43654586,Wadi Al Safa 5,2239-,,VILLANOVA-P1_087,,,,,,,,,,,,2167.4,,,Villanova Amaranta ,Commercial
43654588,Wadi Al Safa 5,2240-,,VILLANOVA-P1_088,,,,,,,,,,,,2183.0,,,Villanova Amaranta ,Commercial
43654590,Wadi Al Safa 5,2241-,,VILLANOVA-P1_089,,,,,,,,,,,,2192.53,,,Villanova Amaranta ,Commercial
43654592,Wadi Al Safa 5,2242-,,VILLANOVA-P1_090,,,,,,,,,,,,2194.82,,,Villanova Amaranta ,Commercial
51439668,Wadi Al Safa 5,2242-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51440278,Wadi Al Safa 5,2242-,,,,,,0.0,2.0,3 B/R,,,,,,182.25,,,Villanova Amaranta ,Commercial
51439912,Wadi Al Safa 5,2242-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51440034,Wadi Al Safa 5,2242-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51440156,Wadi Al Safa 5,2242-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51439546,Wadi Al Safa 5,2242-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51439424,Wadi Al Safa 5,2242-,,,,,,0.0,2.0,3 B/R,,,,,,154.29,,,Villanova Amaranta ,Commercial
51439790,Wadi Al Safa 5,2242-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51441254,Wadi Al Safa 5,2243-,,,,,,0.0,2.0,3 B/R,,,,,,182.25,,,Villanova Amaranta ,Commercial
51441132,Wadi Al Safa 5,2243-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
51441010,Wadi Al Safa 5,2243-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51440888,Wadi Al Safa 5,2243-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51440766,Wadi Al Safa 5,2243-,,,,,,0.0,2.0,2 B/R,,,,,,157.62,,,Villanova Amaranta ,Commercial
51440644,Wadi Al Safa 5,2243-,,,,,,0.0,2.0,3 B/R,,,,,,197.75,,,Villanova Amaranta ,Commercial
51440400,Wadi Al Safa 5,2243-,,,,,,0.0,2.0,3 B/R,,,,,,154.29,,,Villanova Amaranta ,Commercial
43654594,Wadi Al Safa 5,2243-,,VILLANOVA-P1_091,,,,,,,,,,,,2189.99,,,Villanova Amaranta ,Commercial
51440522,Wadi Al Safa 5,2243-,,,,,,0.0,2.0,3 B/R,,,,,,185.57,,,Villanova Amaranta ,Commercial
43654596,Wadi Al Safa 5,2244-,,VILLANOVA-P1_092,,,,,,,,,,,,2178.88,,,Villanova Amaranta ,Commercial
43654598,Wadi Al Safa 5,2245-,,VILLANOVA-P1_093,,,,,,,,,,,,2159.68,,,Villanova Amaranta ,Commercial
43654600,Wadi Al Safa 5,2246-,,VILLANOVA-P1_094,,,,,,,,,,,,2135.2,,,Villanova Amaranta ,Commercial
43654602,Wadi Al Safa 5,2247-,,VILLANOVA-P1_095,,,,,,,,,,,,2138.95,,,Villanova Amaranta ,Commercial
43654604,Wadi Al Safa 5,2248-,,VILLANOVA-P1_096,,,,,,,,,,,,2155.07,,,Villanova Amaranta ,Commercial
